words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
foo,(142.08984375+0j),(-1373.8079094521263-86.16786406430595j),(495.1395692582382-65.24467170696198j),(-1609.3962249971958-919.5597682292025j),(1064.208984375-18.18315056773963j),(-2584.1094288955605-4817.399306816625j),(-5862.3046875+2345.21484375j),(348.15133548163635+2508.518714571129j),(-927.978515625+217.7749428461845j),(-390.60377500280447+807.002731770797j),(-631.3700380082387+170.71342170696198j),(-390.2339971339493+311.5469270479389j),(-417.4804687499999-2.3092638912203256e-14j),(-390.2339971339502-311.54692704793956j),(-631.3700380082383-170.7134217069621j),(-390.6037750028043-807.0027317707974j),(-927.978515625-217.7749428461845j),(348.1513354816366-2508.518714571129j),(-5862.3046875-2345.21484375j),(-2584.1094288955605+4817.3993068166255j),(1064.208984375+18.183150567739652j),(-1609.396224997195+919.5597682292021j),(495.13956925823834+65.2446717069621j),(-1373.8079094521263+86.16786406430617j)
foo,(-5890.625+0j),(-468.073532391498+3665.9855002291433j),(-179.0924519988783+49.98341084169162j),(-375.17495002546764+1407.6585458849902j),(160.64453125-12.685919000748612j),(-288.37439998723715+563.9345053851484j),(-42.96875-280.2734375j),(-597.2488634259362+416.6164452212415j),(6.8359375-130.2421017410191j),(-670.7234874745322+252.38510838499053j),(65.32292074887829+49.13768290830838j),(-535.9516416953288+35.95981039305116j),(-1.953125+0j),(-535.9516416953287-35.95981039305116j),(65.3229207488783-49.13768290830838j),(-670.7234874745322-252.38510838499064j),(6.8359375+130.2421017410191j),(-597.248863425936-416.6164452212412j),(-42.96874999999999+280.2734375j),(-288.3743999872372-563.9345053851484j),(160.64453125+12.685919000748612j),(-375.17495002546775-1407.6585458849902j),(-179.0924519988783-49.98341084169162j),(-468.0735323914978-3665.9855002291442j)
foo,(-1156.73828125+0j),(1727.105619355018+879.9879608009469j),(-171.5469019491038-203.62703428742543j),(1634.4054373087768+954.6939469900369j),(-938.4765624999999+56.66377153667713j),(3097.5537710352983+4741.195935381678j),(5807.12890625-3160.15625j),(-866.3751616296087-2430.4377959087687j),(1018.5546875-274.86157834955327j),(93.13362519122359-933.9779280099623j),(362.95315194910427-64.92765321257411j),(311.2470212392923+162.94981709139392j),(993.6523437499998+0j),(311.2470212392924-162.94981709139444j),(362.9531519491041+64.92765321257426j),(93.13362519122359+933.9779280099624j),(1018.5546875+274.86157834955327j),(-866.3751616296084+2430.4377959087687j),(5807.12890625+3160.1562499999995j),(3097.553771035298-4741.195935381677j),(-938.4765625-56.66377153667713j),(1634.4054373087765-954.6939469900371j),(-171.5469019491041+203.62703428742574j),(1727.1056193550185-879.9879608009471j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(233.88671875+0j),(-770.8523367341288-546.7413641601788j),(-465.55244127095625-831.5052140419225j),(-1746.033840571477-609.8720003356159j),(-881.8359375-1403.0626414827966j),(-5673.574929128608-521.6297132165032j),(-1330.078125+5756.34765625j),(1926.5796323329334+54.26489705520174j),(-1124.0234375+983.5815865247091j),(739.197903071477+268.057687164384j),(-885.0334962290437+589.3177140419225j),(831.3241960298037+423.2624630681164j),(-247.55859375+1.1368683772161603e-13j),(831.3241960298037-423.2624630681164j),(-885.0334962290437-589.3177140419223j),(739.1979030714768-268.057687164384j),(-1124.0234375-983.5815865247091j),(1926.5796323329337-54.26489705520149j),(-1330.0781249999998-5756.34765625j),(-5673.574929128608+521.6297132165032j),(-881.8359375+1403.0626414827966j),(-1746.033840571477+609.8720003356159j),(-465.55244127095625+831.5052140419223j),(-770.8523367341287+546.7413641601786j)
foo,(-786.1328125+0j),(-1235.6486611328269+113.7469076792562j),(-568.115234375-336.17685351983846j),(-1739.5518891400939-92.4281705169983j),(-791.259765625-912.9633040872085j),(-5312.525409520062+185.78897598421236j),(-448.73046875+5998.53515625j),(2412.9946269130146-185.28347003674628j),(-791.259765625+912.9633040872085j),(1088.1847016400939+93.11870448300112j),(-568.115234375+336.176853519838j),(834.398193739873-111.86033379978534j),(-783.203125+1.1368683772161603e-13j),(834.3981937398732+111.86033379978514j),(-568.115234375-336.17685351983823j),(1088.1847016400939-93.11870448300128j),(-791.259765625-912.9633040872085j),(2412.9946269130146+185.2834700367464j),(-448.73046874999994-5998.535156249999j),(-5312.525409520061-185.78897598421264j),(-791.259765625+912.9633040872084j),(-1739.5518891400936+92.42817051699879j),(-568.115234375+336.17685351983823j),(-1235.6486611328269-113.74690767925615j)
foo,(-5638.18359375+0j),(-523.1187964561354+3507.8321910921454j),(-113.32318353517991-9.034461615269265j),(-552.5507058889166+1210.150735637606j),(166.9921875+103.17880787275539j),(-269.086149061284+140.20342389199516j),(-641.6015625-356.93359375j),(-770.2242670345239+770.6253025432101j),(55.6640625+8.457279333832409j),(-598.8164816110834+236.5179231376062j),(-50.73931646482015-56.395225884730706j),(-658.2739124480569+143.03531244093108j),(60.05859375000001-7.105427357601002e-15j),(-658.2739124480568-143.03531244093108j),(-50.73931646482009+56.39522588473074j),(-598.8164816110834-236.5179231376062j),(55.6640625-8.457279333832409j),(-770.2242670345238-770.6253025432097j),(-641.6015625+356.93359375j),(-269.0861490612839-140.20342389199493j),(166.9921875-103.17880787275539j),(-552.5507058889166-1210.150735637606j),(-113.32318353517991+9.034461615269258j),(-523.1187964561354-3507.832191092146j)
foo,(-216.30859375+0j),(886.1540975373946+297.42593974026454j),(252.685546875+206.78047971220258j),(1325.977670390094+192.7280794830017j),(694.091796875+605.1183363357087j),(4525.7895043654935-850.9173998267956j),(-826.171875-5998.53515625j),(-3199.7305320675823+851.4229057742621j),(694.091796875-605.1183363357088j),(-1501.7589203900939-192.03754551699905j),(252.685546875-206.78047971220212j),(-1183.8927573353058-295.5393658607936j),(-213.37890624999991+0j),(-1183.8927573353053+295.5393658607933j),(252.685546875+206.78047971220238j),(-1501.7589203900939+192.0375455169987j),(694.091796875+605.1183363357088j),(-3199.730532067582-851.4229057742618j),(-826.171875+5998.53515625j),(4525.7895043654935+850.9173998267956j),(694.091796875-605.1183363357087j),(1325.9776703900939-192.72807948300135j),(252.685546875-206.78047971220238j),(886.1540975373946-297.4259397402645j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(220.703125+0j),(379.17117249608464-624.3354802039327j),(-1223.7227009550975-345.04944587874695j),(-8.633294462887648+512.2925508851176j),(-2220.21484375-761.1551400449166j),(-2201.0660433961725+4981.715477825801j),(4729.98046875+3186.03515625j),(2044.4883067674214-1621.6377115739292j),(772.94921875+368.737378955093j),(1038.906731962887-446.6918241148818j),(643.6445759550975+629.2291333787466j),(1568.4221891326672-458.4822908042024j),(16.601562499999773+5.684341886080802e-14j),(1568.4221891326672+458.4822908042026j),(643.6445759550978-629.2291333787467j),(1038.906731962887+446.69182411488185j),(772.94921875-368.737378955093j),(2044.4883067674214+1621.6377115739292j),(4729.98046875-3186.0351562499995j),(-2201.066043396172-4981.7154778258j),(-2220.21484375+761.1551400449166j),(-8.633294462887534-512.2925508851183j),(-1223.722700955098+345.0494458787467j),(379.1711724960846+624.3354802039324j)
foo,(-1067.3828125+0j),(338.35565963161923+280.8584587852617j),(-1112.9336001721622-225.37274120920802j),(-71.6979531414047+875.9877477154414j),(-2072.509765625-100.21876010591404j),(-1005.0755196122188+5340.773854802299j),(5215.33203125+2101.07421875j),(1570.1704132536822-1760.035274278568j),(951.904296875+441.8928451927433j),(1263.1042031414045-630.8481897845583j),(485.49219392216264+86.70086620920779j),(1080.9244467269173-125.168349633871j),(484.3749999999998+0j),(1080.9244467269173+125.16834963387089j),(485.4921939221625-86.70086620920793j),(1263.1042031414045+630.8481897845581j),(951.904296875-441.8928451927433j),(1570.170413253682+1760.0352742785685j),(5215.33203125-2101.07421875j),(-1005.0755196122185-5340.773854802298j),(-2072.509765625+100.21876010591404j),(-71.69795314140413-875.9877477154413j),(-1112.9336001721626+225.37274120920793j),(338.3556596316192-280.8584587852619j)
foo,(-5898.4375+0j),(-519.9196221953298+3644.4131853929093j),(-193.17217943787492-32.35488008607825j),(-532.7376373018681+1332.5841764128234j),(103.02734375-79.49842573802464j),(-618.0938205642651+426.8043281107757j),(-291.9921875-18.5546875j),(-618.2292704746578+530.065292785941j),(-28.80859375+16.914558667664817j),(-605.9342376981318+234.9279264128237j),(-39.24969556212508+60.67519258607825j),(-526.9604117657473+70.44909571774409j),(-44.921874999999986+7.105427357601002e-15j),(-526.9604117657473-70.44909571774406j),(-39.24969556212508-60.675192586078246j),(-605.9342376981318-234.9279264128238j),(-28.80859375-16.914558667664817j),(-618.2292704746579-530.0652927859411j),(-291.9921875+18.554687500000004j),(-618.0938205642651-426.8043281107755j),(103.02734374999999+79.49842573802462j),(-532.7376373018681-1332.5841764128236j),(-193.17217943787492+32.354880086078246j),(-519.9196221953299-3644.4131853929093j)
foo,(-309.5703125+0j),(-1066.5872397817793+398.84804507297304j),(825.481790016474+489.27340809506177j),(-318.9263245458924-716.848415867808j),(1698.2421875+6.7658234670659j),(30.415796468864187-5239.054495040613j),(-5672.8515625-1235.3515625j),(-1440.5408552787408+1993.601807597141j),(-1276.3671875-390.72630522305724j),(-1488.6908629541074+823.1906466321914j),(-862.5911650164744+91.78127940493846j),(-1138.5220764083442+703.3011174352187j),(40.0390625+1.3322676295501878e-14j),(-1138.5220764083438-703.3011174352183j),(-862.5911650164743-91.7812794049384j),(-1488.6908629541072-823.1906466321917j),(-1276.3671875+390.72630522305724j),(-1440.540855278741-1993.6018075971408j),(-5672.8515625+1235.3515624999998j),(30.41579646886396+5239.054495040613j),(1698.2421875-6.765823467065913j),(-318.9263245458928+716.8484158678081j),(825.4817900164743-489.2734080950616j),(-1066.5872397817793-398.8480450729729j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-48.33984375+0j),(1179.8472298709614+262.8055905709259j),(125.98822612387494+364.8396011755267j),(1521.0880416033588+349.7962325536114j),(-901.8554687499999+1158.64726873504j),(4720.463226336414+3783.562542421499j),(4529.78515625-4348.6328125j),(-1016.8315195100556-1626.971735396637j),(1081.0546875-846.5736613166241j),(-343.35366660335836-565.2428299463879j),(728.9922426261255-217.86694492552624j),(-64.14299919732002-14.160131610938151j),(914.55078125-1.1368683772161603e-13j),(-64.14299919732002+14.16013161093801j),(728.9922426261253+217.86694492552647j),(-343.35366660335865+565.2428299463882j),(1081.0546875+846.5736613166241j),(-1016.8315195100556+1626.9717353966369j),(4529.78515625+4348.6328125j),(4720.463226336414-3783.5625424214986j),(-901.85546875-1158.6472687350397j),(1521.0880416033588-349.79623255361173j),(125.98822612387465-364.83960117552647j),(1179.8472298709617-262.8055905709259j)
foo,(-5898.4375+0j),(-549.0589380997449+3679.0375522339045j),(-114.52635815194638+62.52566351721565j),(-435.7820849788917+1233.1024205174317j),(-88.37890625-70.19541847080899j),(-536.3902806502554+775.044027491527j),(67.87109375-53.22265625j),(-619.2543565705538+395.67596647133155j),(70.80078125+88.80143300524028j),(-495.8585400211084+116.891483017432j),(-48.5595793480536+43.91964898278435j),(-466.1948621794462+30.085300754099876j),(-81.0546875+7.105427357601002e-15j),(-466.1948621794462-30.08530075409999j),(-48.55957934805361-43.91964898278435j),(-495.85854002110835-116.89148301743217j),(70.80078125-88.80143300524028j),(-619.2543565705537-395.6759664713316j),(67.87109374999999+53.22265625j),(-536.3902806502552-775.0440274915269j),(-88.37890625+70.19541847080899j),(-435.7820849788917-1233.1024205174317j),(-114.5263581519464-62.52566351721565j),(-549.0589380997446-3679.037552233904j)
foo,(-1575.68359375+0j),(-1175.8132675173447+983.4598765346658j),(363.39471255876197-404.3420660834644j),(-1522.321586129698-384.25280638100844j),(803.2226562499999-1346.3988699461195j),(-5084.39384065466-3484.8289237532963j),(-4300.78125+4636.23046875j),(1048.819291147909+1686.952586544634j),(-838.8671875+855.0309406504565j),(-24.553413870302165+379.4190686189912j),(-780.8751813087624+1012.252222333464j),(758.2628170240973+11.873678736734973j),(-916.50390625+1.1368683772161603e-13j),(758.2628170240966-11.8736787367352j),(-780.8751813087624-1012.2522223334641j),(-24.553413870301938-379.41906861899156j),(-838.8671875-855.0309406504565j),(1048.8192911479093-1686.952586544634j),(-4300.78125-4636.23046875j),(-5084.39384065466+3484.8289237532963j),(803.22265625+1346.3988699461192j),(-1522.3215861296978+384.2528063810082j),(363.3947125587624+404.34206608346415j),(-1175.8132675173447-983.4598765346655j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
bar,(1029.78515625+0j),(934.5204570542332-239.11811580956254j),(802.7763085351799+517.8916148794956j),(1730.603694898002-439.7552710090904j),(622.0703125+782.2983383794977j),(5038.638418050326-959.7010398252976j),(-822.265625-5962.40234375j),(-2668.177898326513+890.4033122323428j),(585.9375-719.7144713091379j),(-1046.0333823980018+389.34629149090915j),(740.19244146482-481.75880237949514j),(-1065.7231642780455+222.3009696327964j),(960.44921875-1.1368683772161603e-13j),(-1065.723164278046-222.3009696327968j),(740.19244146482+481.7588023794953j),(-1046.0333823980015-389.3462914909092j),(585.9375+719.7144713091379j),(-2668.177898326513-890.4033122323428j),(-822.2656249999999+5962.402343749999j),(5038.6384180503255+959.7010398252977j),(622.0703125-782.2983383794976j),(1730.6036948980015+439.7552710090907j),(802.77630853518-517.8916148794954j),(934.520457054233+239.11811580956265j)
bar,(332.51953125+0j),(387.778981331021+35.74617029640456j),(607.1069459191631+414.6405132047189j),(903.2891503874175-452.8298292594021j),(582.275390625+1104.9435449652042j),(4573.2177093492355-1656.3954791055676j),(-1868.1640625-5732.91015625j),(-2966.6488002234755+1171.5557169475887j),(262.939453125-737.8976218768776j),(-1548.796962887417+229.78735824059788j),(240.0610228308367-310.14832570471845j),(-1348.8400779567808-67.59565075675164j),(19.042968750000057-1.1368683772161603e-13j),(-1348.8400779567808+67.5956507567517j),(240.06102283083675+310.1483257047187j),(-1548.796962887417-229.78735824059817j),(262.939453125+737.8976218768776j),(-2966.6488002234755-1171.5557169475883j),(-1868.1640624999998+5732.91015625j),(4573.217709349235+1656.3954791055678j),(582.275390625-1104.9435449652042j),(903.2891503874173+452.82982925940195j),(607.1069459191633-414.6405132047187j),(387.7789813310211-35.7461702964045j)
bar,(-5750+0j),(-563.8651906380179+3547.8824097762954j),(-196.54477639333857+122.35168991055423j),(-351.39320454688675+1209.6411054611428j),(-300.78125-126.01346207410288j),(-566.726500424792+1165.6649733294641j),(444.82421875-18.06640625j),(-613.4699103813466+245.3621436872595j),(148.92578125+157.30539560928278j),(-414.231795453113-19.85108203885656j),(-139.88100485666138+47.08190383944577j),(-408.2821485558436+103.9274269185006j),(0.9765625+7.105427357601002e-15j),(-408.2821485558436-103.9274269185006j),(-139.88100485666143-47.081903839445786j),(-414.2317954531132+19.851082038856703j),(148.92578125-157.30539560928278j),(-613.4699103813465-245.36214368725942j),(444.82421874999994+18.066406249999996j),(-566.726500424792-1165.664973329464j),(-300.78125+126.01346207410288j),(-351.39320454688664-1209.641105461143j),(-196.54477639333857-122.35168991055421j),(-563.8651906380178-3547.8824097762954j)
bar,(-1769.53125+0j),(332.08334390408277+721.2186208660942j),(-968.24870628032-986.675076194242j),(-692.5263012211673+935.5544486519279j),(-937.98828125-1696.5302343667813j),(-4680.487001575735+2547.6189257786104j),(2376.953125+5242.1875j),(2653.518678545032-1085.9619501809816j),(-181.640625+386.49766555614104j),(1065.573176221167+134.7731986519281j),(341.7838625303202+230.32741994424123j),(940.97872912662-327.817690674314j),(-253.90625+3.410605131648481e-13j),(940.9787291266201+327.81769067431367j),(341.78386253032-230.3274199442418j),(1065.573176221167-134.77319865192817j),(-181.640625-386.49766555614104j),(2653.5186785450314+1085.9619501809814j),(2376.953125-5242.187499999999j),(-4680.487001575734-2547.61892577861j),(-937.98828125+1696.5302343667809j),(-692.526301221167-935.5544486519278j),(-968.24870628032+986.6750761942418j),(332.0833439040827-721.218620866094j)
bar,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
bar,(1651.85546875+0j),(-27.83373817653751-698.5804152836927j),(1130.8541603278509-364.7460937499998j),(-305.5442649058541-1299.5487269780808j),(1685.0585937499998-442.31570915943496j),(-475.29974814614957-5410.476906987942j),(-5622.0703125-546.38671875j),(-771.7705643538504+2051.6715831498113j),(-932.12890625-442.31570915943496j),(-941.5260475941457+699.4747105219188j),(-377.92447282785133-364.74609375000006j),(-1219.2365743234627-164.6351554214475j),(-901.8554687499997+5.684341886080802e-14j),(-1219.2365743234623+164.63515542144728j),(-377.92447282785076+364.74609375j),(-941.5260475941457-699.4747105219192j),(-932.12890625+442.31570915943496j),(-771.7705643538504-2051.6715831498113j),(-5622.0703125+546.3867187499998j),(-475.2997481461497+5410.476906987942j),(1685.05859375+442.3157091594349j),(-305.5442649058547+1299.5487269780804j),(1130.8541603278509+364.74609375j),(-27.83373817653745+698.5804152836929j)
bar,(329.58984375+0j),(-923.7919117223747-85.6227671561955j),(787.5573845613835+0.9765625j),(-860.0746761726034-1196.6591660437102j),(1074.70703125-174.2199542769476j),(-1130.2615675571185-5011.584788321216j),(-5968.75+138.18359375j),(-810.1681199428815+2450.5637018165376j),(-1015.13671875-174.21995427694762j),(-1080.3550113273968+802.3642714562894j),(-727.987072061384+0.9765624999999858j),(-1016.6377757776249+448.32249270605007j),(-272.94921874999994+1.4210854715202004e-14j),(-1016.6377757776254-448.3224927060496j),(-727.9870720613837-0.9765625j),(-1080.3550113273968-802.3642714562897j),(-1015.13671875+174.21995427694762j),(-810.1681199428816-2450.5637018165376j),(-5968.75-138.18359375j),(-1130.2615675571183+5011.584788321216j),(1074.70703125+174.2199542769476j),(-860.074676172603+1196.6591660437098j),(787.5573845613837-0.9765625j),(-923.7919117223747+85.62276715619566j)
